date,city,city_id,pop,Índice
2020-09-14,LIMEIRA,3526902,308482,0.34635001
2020-09-14,LINS,3527108,78503,0.372124344
2020-09-14,LORENA,3527207,89125,0.415099934
2020-09-14,MAIRIPORÃ,3528502,101937,0.402185166
2020-09-14,MARÍLIA,3529005,240590,0.358494561
2020-09-14,MATÃO,3529302,83626,0.386126504
2020-09-14,MAUÁ,3529401,477552,0.372386147
2020-09-14,MOGI DAS CRUZES,3530607,450785,0.389105116
2020-09-14,MOGI GUAÇU,3530706,153033,0.388558444
2020-09-14,MOGI MIRIM,3530805,93650,0.423518532
2020-09-14,OSASCO,3534401,699944,0.379243376
2020-09-14,OURINHOS,3534708,114352,0.378146022
2020-09-14,PAULÍNIA,3536505,112003,0.373800676
2020-09-14,PINDAMONHANGABA,3538006,170132,0.418709799
2020-09-14,PIRACICABA,3538709,407252,0.353907918
2020-09-14,PIRASSUNUNGA,3539301,76877,0.416181943
2020-09-14,POÁ,3539806,118349,0.360444916
2020-09-14,PRAIA GRANDE,3541000,330845,0.429963383
2020-09-14,PRESIDENTE PRUDENTE,3541406,230371,0.390428474
2020-09-14,RIBEIRÃO PIRES,3543303,124159,0.40301422
2020-09-14,RIBEIRÃO PRETO,3543402,711825,0.40840697
2020-09-14,RIO CLARO,3543907,208008,0.357232126
2020-09-14,SALTO,3545209,119736,0.360321303
2020-09-14,SANTA BÁRBARA D'OESTE,3545803,194390,0.365673781
2020-09-14,SANTANA DE PARNAÍBA,3547304,142301,0.428850194
2020-09-14,SANTO ANDRÉ,3547809,721368,0.412969155
2020-09-14,SANTOS,3548500,433656,0.363341635
2020-09-14,SÃO BERNARDO DO CAMPO,3548708,844483,0.429210907
2020-09-14,SÃO CAETANO DO SUL,3548807,161957,0.386244352
2020-09-14,SÃO CARLOS,3548906,254484,0.403549655
2020-09-14,SÃO JOÃO DA BOA VISTA,3549102,91771,0.447583413
2020-09-14,SÃO JOSÉ DO RIO PRETO,3549805,464983,0.384031805
2020-09-14,SÃO JOSÉ DOS CAMPOS,3549904,729737,0.43287143
2020-09-14,SÃO PAULO,3550308,12325232,0.420366648
2020-09-14,SÃO ROQUE,3550605,92060,0.417232071
2020-09-14,SÃO SEBASTIÃO,3550704,90328,0.483541857
2020-09-14,SÃO VICENTE,3551009,368355,0.428804321
2020-09-14,SERTÃOZINHO,3551702,127142,0.429775398
2020-09-14,SOROCABA,3552205,687357,0.354774694
2020-09-14,SUMARÉ,3552403,286211,0.360843264
2020-09-14,SUZANO,3552502,300559,0.381974378
2020-09-14,TABOÃO DA SERRA,3552809,293652,0.421043277
2020-09-14,TATUÍ,3554003,122967,0.385147763
2020-09-14,TAUBATÉ,3554102,317915,0.363941033
2020-09-14,UBATUBA,3555406,91824,0.437911953
2020-09-14,VALINHOS,3556206,131210,0.381609926
2020-09-14,VÁRZEA PAULISTA,3556503,123071,0.387343964
2020-09-14,VINHEDO,3556701,80111,0.416370907
2020-09-14,VOTORANTIM,3557006,123599,0.384684258
2020-09-14,VOTUPORANGA,3557105,95338,0.412905949
2020-09-15,AMERICANA,3501608,242018,0.344764028
2020-09-15,AMPARO,3501905,72677,0.381548029
2020-09-15,ARAÇATUBA,3502804,198129,0.336937447
2020-09-15,ARARAQUARA,3503208,238339,0.366954597
2020-09-15,ARARAS,3503307,135506,0.375030899
2020-09-15,ARUJÁ,3503901,91157,0.339313486
2020-09-15,ASSIS,3504008,105087,0.373538376
2020-09-15,ATIBAIA,3504107,144088,0.37094037
2020-09-15,AVARÉ,3504503,91232,0.44618839
2020-09-15,BARRETOS,3505500,122833,0.349417319
2020-09-15,BARUERI,3505708,276982,0.338769104
2020-09-15,BAURU,3506003,379297,0.360473183
2020-09-15,BEBEDOURO,3506102,77555,0.478966611
2020-09-15,BIRIGUI,3506508,124883,0.395621142
2020-09-15,BOTUCATU,3507506,148130,0.373510094
2020-09-15,BRAGANÇA PAULISTA,3507605,170533,0.36233606
2020-09-15,CAÇAPAVA,3508504,95018,0.408054348
2020-09-15,CAIEIRAS,3509007,102775,0.347576306
2020-09-15,CAJAMAR,3509205,77934,0.370076266
2020-09-15,CAMPINAS,3509502,1213792,0.360173934
2020-09-15,CAMPO LIMPO PAULISTA,3509601,85541,0.449406673
2020-09-15,CARAGUATATUBA,3510500,123389,0.385888964
2020-09-15,CARAPICUÍBA,3510609,403183,0.37778734
2020-09-15,CATANDUVA,3511102,122497,0.365757618
2020-09-15,COTIA,3513009,253608,0.390404931
2020-09-15,CRUZEIRO,3513405,82571,0.427935026
2020-09-15,CUBATÃO,3513504,131626,0.432974962
2020-09-15,DIADEMA,3513801,426757,0.342736168
2020-09-15,EMBU DAS ARTES,3515004,276535,0.459265943
2020-09-15,ESTADO DE SÃO PAULO,35,46289333,0.412940535
2020-09-15,FERRAZ DE VASCONCELOS,3515707,196500,0.437956517
2020-09-15,FRANCA,3516200,355901,0.326689102
2020-09-15,FRANCISCO MORATO,3516309,177633,0.432861842
2020-09-15,FRANCO DA ROCHA,3516408,156492,0.410808743
2020-09-15,GUARATINGUETÁ,3518404,122505,0.386481723
2020-09-15,GUARUJÁ,3518701,322750,0.440153025
2020-09-15,GUARULHOS,3518800,1392121,0.368417388
2020-09-15,HORTOLÂNDIA,3519071,234259,0.339589535
2020-09-15,IBIÚNA,3519709,79479,0.473289848
2020-09-15,INDAIATUBA,3520509,256223,0.395055415
2020-09-15,ITANHAÉM,3522109,103102,0.450241517
2020-09-15,ITAPECERICA DA SERRA,3522208,177662,0.426855808
2020-09-15,ITAPETININGA,3522307,165526,0.416001769
2020-09-15,ITAPEVA,3522406,94804,0.382838502
2020-09-15,ITAPEVI,3522505,240961,0.37587485
2020-09-15,ITAPIRA,3522604,75234,0.444306322
2020-09-15,ITAQUAQUECETUBA,3523107,375011,0.381111262
2020-09-15,ITATIBA,3523404,122581,0.363782157
2020-09-15,ITU,3523909,175568,0.347533232
2020-09-15,JABOTICABAL,3524303,77652,0.402731953
2020-09-15,JACAREÍ,3524402,235416,0.396566492
2020-09-15,JANDIRA,3525003,126356,0.353348241
2020-09-15,JAÚ,3525300,151881,0.388571429
2020-09-15,JUNDIAÍ,3525904,423006,0.329613301
2020-09-15,LEME,3526704,104346,0.45623618
2020-09-15,LIMEIRA,3526902,308482,0.373655608
2020-09-15,LINS,3527108,78503,0.417385473
2020-09-15,LORENA,3527207,89125,0.395720467
2020-09-15,MAIRIPORÃ,3528502,101937,0.403460628
2020-09-15,MARÍLIA,3529005,240590,0.361016381
2020-09-15,MATÃO,3529302,83626,0.378832412
2020-09-15,MAUÁ,3529401,477552,0.34659973
2020-09-15,MOGI DAS CRUZES,3530607,450785,0.396425137
2020-09-15,MOGI GUAÇU,3530706,153033,0.396108963
2020-09-15,MOGI MIRIM,3530805,93650,0.404812159
2020-09-15,OSASCO,3534401,699944,0.367924588
2020-09-15,OURINHOS,3534708,114352,0.390702901
2020-09-15,PAULÍNIA,3536505,112003,
2020-09-15,PINDAMONHANGABA,3538006,170132,0.435290171
2020-09-15,PIRACICABA,3538709,407252,0.355048443
2020-09-15,PIRASSUNUNGA,3539301,76877,0.420961812
2020-09-15,POÁ,3539806,118349,0.380480204
2020-09-15,PRAIA GRANDE,3541000,330845,0.444278533
2020-09-15,PRESIDENTE PRUDENTE,3541406,230371,0.337113541
2020-09-15,RIBEIRÃO PIRES,3543303,124159,0.379418846
2020-09-15,RIBEIRÃO PRETO,3543402,711825,0.4031572
2020-09-15,RIO CLARO,3543907,208008,0.365592819
2020-09-15,SALTO,3545209,119736,0.363134514
2020-09-15,SANTA BÁRBARA D'OESTE,3545803,194390,0.371362082
2020-09-15,SANTANA DE PARNAÍBA,3547304,142301,0.44008387
2020-09-15,SANTO ANDRÉ,3547809,721368,0.389328107
2020-09-15,SANTOS,3548500,433656,0.378206451
2020-09-15,SÃO BERNARDO DO CAMPO,3548708,844483,0.423458156
2020-09-15,SÃO CAETANO DO SUL,3548807,161957,0.39696004
2020-09-15,SÃO CARLOS,3548906,254484,0.401857939
2020-09-15,SÃO JOÃO DA BOA VISTA,3549102,91771,0.446087947
2020-09-15,SÃO JOSÉ DO RIO PRETO,3549805,464983,0.377852534
2020-09-15,SÃO JOSÉ DOS CAMPOS,3549904,729737,0.435474327
2020-09-15,SÃO PAULO,3550308,12325232,0.417166728
2020-09-15,SÃO ROQUE,3550605,92060,0.418075184
2020-09-15,SÃO SEBASTIÃO,3550704,90328,0.490906392
2020-09-15,SÃO VICENTE,3551009,368355,0.451757323
2020-09-15,SERTÃOZINHO,3551702,127142,0.426499038
2020-09-15,SOROCABA,3552205,687357,0.349289083
2020-09-15,SUMARÉ,3552403,286211,0.367132722
2020-09-15,SUZANO,3552502,300559,0.374118715
2020-09-15,TABOÃO DA SERRA,3552809,293652,0.428994739
2020-09-15,TATUÍ,3554003,122967,0.394666886
2020-09-15,TAUBATÉ,3554102,317915,0.378289744
2020-09-15,UBATUBA,3555406,91824,0.473261185
2020-09-15,VALINHOS,3556206,131210,0.389059816
2020-09-15,VÁRZEA PAULISTA,3556503,123071,0.393178304
2020-09-15,VINHEDO,3556701,80111,0.399916827
2020-09-15,VOTORANTIM,3557006,123599,0.383012158
2020-09-15,VOTUPORANGA,3557105,95338,0.429361388
2020-09-16,AMERICANA,3501608,242018,0.341030933
2020-09-16,AMPARO,3501905,72677,0.387856416
2020-09-16,ARAÇATUBA,3502804,198129,0.346193653
2020-09-16,ARARAQUARA,3503208,238339,0.360754815
2020-09-16,ARARAS,3503307,135506,0.372180721
2020-09-16,ARUJÁ,3503901,91157,0.326978276
2020-09-16,ASSIS,3504008,105087,0.372958368
2020-09-16,ATIBAIA,3504107,144088,0.366048816
2020-09-16,AVARÉ,3504503,91232,0.403855276
2020-09-16,BARRETOS,3505500,122833,0.356228097
2020-09-16,BARUERI,3505708,276982,0.321449927
2020-09-16,BAURU,3506003,379297,0.357981585
2020-09-16,BEBEDOURO,3506102,77555,0.456810246
2020-09-16,BIRIGUI,3506508,124883,0.390524405
2020-09-16,BOTUCATU,3507506,148130,0.36432263
2020-09-16,BRAGANÇA PAULISTA,3507605,170533,0.358863097
2020-09-16,CAÇAPAVA,3508504,95018,0.409408475
2020-09-16,CAIEIRAS,3509007,102775,0.380407189
2020-09-16,CAJAMAR,3509205,77934,0.355260368
2020-09-16,CAMPINAS,3509502,1213792,0.360678639
2020-09-16,CAMPO LIMPO PAULISTA,3509601,85541,0.446933416
2020-09-16,CARAGUATATUBA,3510500,123389,0.409947794
2020-09-16,CARAPICUÍBA,3510609,403183,0.382399714
2020-09-16,CATANDUVA,3511102,122497,0.366991721
2020-09-16,COTIA,3513009,253608,0.387976474
2020-09-16,CRUZEIRO,3513405,82571,0.401400427
2020-09-16,CUBATÃO,3513504,131626,0.414702905
2020-09-16,DIADEMA,3513801,426757,0.339985844
2020-09-16,EMBU DAS ARTES,3515004,276535,0.451803255
2020-09-16,ESTADO DE SÃO PAULO,35,46289333,0.413701331
2020-09-16,FERRAZ DE VASCONCELOS,3515707,196500,0.430402955
2020-09-16,FRANCA,3516200,355901,0.324878832
2020-09-16,FRANCISCO MORATO,3516309,177633,0.435602383
2020-09-16,FRANCO DA ROCHA,3516408,156492,0.40364345
2020-09-16,GUARATINGUETÁ,3518404,122505,0.379668905
2020-09-16,GUARUJÁ,3518701,322750,0.41482029
2020-09-16,GUARULHOS,3518800,1392121,0.36836416
2020-09-16,HORTOLÂNDIA,3519071,234259,0.361543665
2020-09-16,IBIÚNA,3519709,79479,0.384741757
2020-09-16,INDAIATUBA,3520509,256223,0.402246128
2020-09-16,ITANHAÉM,3522109,103102,0.447363837
2020-09-16,ITAPECERICA DA SERRA,3522208,177662,0.426377256
2020-09-16,ITAPETININGA,3522307,165526,0.41382937
2020-09-16,ITAPEVA,3522406,94804,0.368919673
2020-09-16,ITAPEVI,3522505,240961,0.362101184
2020-09-16,ITAPIRA,3522604,75234,0.424622005
2020-09-16,ITAQUAQUECETUBA,3523107,375011,0.39255095
2020-09-16,ITATIBA,3523404,122581,0.35039792
2020-09-16,ITU,3523909,175568,0.344648605
2020-09-16,JABOTICABAL,3524303,77652,0.406303417
2020-09-16,JACAREÍ,3524402,235416,0.404023285
2020-09-16,JANDIRA,3525003,126356,0.323021881
2020-09-16,JAÚ,3525300,151881,0.384377672
2020-09-16,JUNDIAÍ,3525904,423006,0.325097174
2020-09-16,LEME,3526704,104346,0.463614045
2020-09-16,LIMEIRA,3526902,308482,0.338505894
2020-09-16,LINS,3527108,78503,0.388801959
2020-09-16,LORENA,3527207,89125,0.434621887
2020-09-16,MAIRIPORÃ,3528502,101937,0.422023466
2020-09-16,MARÍLIA,3529005,240590,0.35710547
2020-09-16,MATÃO,3529302,83626,0.382820513
2020-09-16,MAUÁ,3529401,477552,0.353920383
2020-09-16,MOGI DAS CRUZES,3530607,450785,0.379408924
2020-09-16,MOGI GUAÇU,3530706,153033,0.397866235
2020-09-16,MOGI MIRIM,3530805,93650,0.437419513
2020-09-16,OSASCO,3534401,699944,0.377152205
2020-09-16,OURINHOS,3534708,114352,0.380345363
2020-09-16,PAULÍNIA,3536505,112003,0.364388269
2020-09-16,PINDAMONHANGABA,3538006,170132,0.401153966
2020-09-16,PIRACICABA,3538709,407252,0.349403915
2020-09-16,PIRASSUNUNGA,3539301,76877,0.40215249
2020-09-16,POÁ,3539806,118349,0.385738151
2020-09-16,PRAIA GRANDE,3541000,330845,0.44355897
2020-09-16,PRESIDENTE PRUDENTE,3541406,230371,0.345803896
2020-09-16,RIBEIRÃO PIRES,3543303,124159,0.408046345
2020-09-16,RIBEIRÃO PRETO,3543402,711825,0.408768474
2020-09-16,RIO CLARO,3543907,208008,0.361228873
2020-09-16,SALTO,3545209,119736,0.361598074
2020-09-16,SANTA BÁRBARA D'OESTE,3545803,194390,0.364698445
2020-09-16,SANTANA DE PARNAÍBA,3547304,142301,0.441101976
2020-09-16,SANTO ANDRÉ,3547809,721368,0.408020175
2020-09-16,SANTOS,3548500,433656,0.370217017
2020-09-16,SÃO BERNARDO DO CAMPO,3548708,844483,0.429509125
2020-09-16,SÃO CAETANO DO SUL,3548807,161957,0.391657186
2020-09-16,SÃO CARLOS,3548906,254484,0.401459803
2020-09-16,SÃO JOÃO DA BOA VISTA,3549102,91771,0.458911836
2020-09-16,SÃO JOSÉ DO RIO PRETO,3549805,464983,0.379947962
2020-09-16,SÃO JOSÉ DOS CAMPOS,3549904,729737,0.428648315
2020-09-16,SÃO PAULO,3550308,12325232,0.419500857
2020-09-16,SÃO ROQUE,3550605,92060,0.412191814
2020-09-16,SÃO SEBASTIÃO,3550704,90328,0.532478861
2020-09-16,SÃO VICENTE,3551009,368355,0.443340477
2020-09-16,SERTÃOZINHO,3551702,127142,0.448077374
2020-09-16,SOROCABA,3552205,687357,0.349978878
2020-09-16,SUMARÉ,3552403,286211,0.36174924
2020-09-16,SUZANO,3552502,300559,0.376300394
2020-09-16,TABOÃO DA SERRA,3552809,293652,0.426557854
2020-09-16,TATUÍ,3554003,122967,0.387024243
2020-09-16,TAUBATÉ,3554102,317915,0.37734319
2020-09-16,UBATUBA,3555406,91824,0.476201259
2020-09-16,VALINHOS,3556206,131210,0.377506816
2020-09-16,VÁRZEA PAULISTA,3556503,123071,0.384246007
2020-09-16,VINHEDO,3556701,80111,0.395619228
2020-09-16,VOTORANTIM,3557006,123599,0.391568749
2020-09-16,VOTUPORANGA,3557105,95338,0.450539424
2020-09-17,AMERICANA,3501608,242018,0.33354629
2020-09-17,AMPARO,3501905,72677,0.383688315
2020-09-17,ARAÇATUBA,3502804,198129,0.352214699
2020-09-17,ARARAQUARA,3503208,238339,0.359879102
2020-09-17,ARARAS,3503307,135506,0.372112832
2020-09-17,ARUJÁ,3503901,91157,0.337238244
2020-09-17,ASSIS,3504008,105087,0.377391984
2020-09-17,ATIBAIA,3504107,144088,0.370832336
2020-09-17,AVARÉ,3504503,91232,0.412429436
2020-09-17,BARRETOS,3505500,122833,0.355525564
2020-09-17,BARUERI,3505708,276982,0.333548653
2020-09-17,BAURU,3506003,379297,0.359242714
2020-09-17,BEBEDOURO,3506102,77555,0.494996196
2020-09-17,BIRIGUI,3506508,124883,0.397283347
2020-09-17,BOTUCATU,3507506,148130,0.369102116
2020-09-17,BRAGANÇA PAULISTA,3507605,170533,0.358790369
2020-09-17,CAÇAPAVA,3508504,95018,0.416386616
2020-09-17,CAIEIRAS,3509007,102775,0.34792633
2020-09-17,CAJAMAR,3509205,77934,0.34881182
2020-09-17,CAMPINAS,3509502,1213792,0.359818953
2020-09-17,CAMPO LIMPO PAULISTA,3509601,85541,0.449814135
2020-09-17,CARAGUATATUBA,3510500,123389,0.399514813
2020-09-17,CARAPICUÍBA,3510609,403183,0.385967599
2020-09-17,CATANDUVA,3511102,122497,0.371261992
2020-09-17,COTIA,3513009,253608,0.392351076
2020-09-17,CRUZEIRO,3513405,82571,0.398594767
2020-09-17,CUBATÃO,3513504,131626,0.419575661
2020-09-17,DIADEMA,3513801,426757,0.352820856
2020-09-17,EMBU DAS ARTES,3515004,276535,0.450558479
2020-09-17,ESTADO DE SÃO PAULO,35,46289333,0.413682281
2020-09-17,FERRAZ DE VASCONCELOS,3515707,196500,0.437863279
2020-09-17,FRANCA,3516200,355901,0.345914523
2020-09-17,FRANCISCO MORATO,3516309,177633,0.425067237
2020-09-17,FRANCO DA ROCHA,3516408,156492,0.377015948
2020-09-17,GUARATINGUETÁ,3518404,122505,0.381242688
2020-09-17,GUARUJÁ,3518701,322750,0.415997747
2020-09-17,GUARULHOS,3518800,1392121,0.365127571
2020-09-17,HORTOLÂNDIA,3519071,234259,0.352813703
2020-09-17,IBIÚNA,3519709,79479,0.387330872
2020-09-17,INDAIATUBA,3520509,256223,0.395069289
2020-09-17,ITANHAÉM,3522109,103102,0.450924502
2020-09-17,ITAPECERICA DA SERRA,3522208,177662,0.426653305
2020-09-17,ITAPETININGA,3522307,165526,0.414280667
2020-09-17,ITAPEVA,3522406,94804,0.377254248
2020-09-17,ITAPEVI,3522505,240961,0.370482536
2020-09-17,ITAPIRA,3522604,75234,0.416109316
2020-09-17,ITAQUAQUECETUBA,3523107,375011,0.389963864
2020-09-17,ITATIBA,3523404,122581,0.347970312
2020-09-17,ITU,3523909,175568,0.350787924
2020-09-17,JABOTICABAL,3524303,77652,0.416343573
2020-09-17,JACAREÍ,3524402,235416,0.412846702
2020-09-17,JANDIRA,3525003,126356,0.363867849
2020-09-17,JAÚ,3525300,151881,0.385694784
2020-09-17,JUNDIAÍ,3525904,423006,0.324845242
2020-09-17,LEME,3526704,104346,0.451640507
2020-09-17,LIMEIRA,3526902,308482,0.336870975
2020-09-17,LINS,3527108,78503,0.392424478
2020-09-17,LORENA,3527207,89125,0.399481887
2020-09-17,MAIRIPORÃ,3528502,101937,0.411145276
2020-09-17,MARÍLIA,3529005,240590,0.356570626
2020-09-17,MATÃO,3529302,83626,0.378304081
2020-09-17,MAUÁ,3529401,477552,0.355303625
2020-09-17,MOGI DAS CRUZES,3530607,450785,0.376583187
2020-09-17,MOGI GUAÇU,3530706,153033,0.395550436
2020-09-17,MOGI MIRIM,3530805,93650,0.439531622
2020-09-17,OSASCO,3534401,699944,0.374284143
2020-09-17,OURINHOS,3534708,114352,0.380369224
2020-09-17,PAULÍNIA,3536505,112003,0.362583462
2020-09-17,PINDAMONHANGABA,3538006,170132,0.423345737
2020-09-17,PIRACICABA,3538709,407252,0.354029269
2020-09-17,PIRASSUNUNGA,3539301,76877,0.402388501
2020-09-17,POÁ,3539806,118349,0.347226899
2020-09-17,PRAIA GRANDE,3541000,330845,0.446269626
2020-09-17,PRESIDENTE PRUDENTE,3541406,230371,0.345902189
2020-09-17,RIBEIRÃO PIRES,3543303,124159,0.409620937
2020-09-17,RIBEIRÃO PRETO,3543402,711825,0.409092446
2020-09-17,RIO CLARO,3543907,208008,0.363098053
2020-09-17,SALTO,3545209,119736,0.36731623
2020-09-17,SANTA BÁRBARA D'OESTE,3545803,194390,0.363354374
2020-09-17,SANTANA DE PARNAÍBA,3547304,142301,0.437512479
2020-09-17,SANTO ANDRÉ,3547809,721368,0.40860641
2020-09-17,SANTOS,3548500,433656,0.370396335
2020-09-17,SÃO BERNARDO DO CAMPO,3548708,844483,0.429586427
2020-09-17,SÃO CAETANO DO SUL,3548807,161957,0.39004065
2020-09-17,SÃO CARLOS,3548906,254484,0.402849163
2020-09-17,SÃO JOÃO DA BOA VISTA,3549102,91771,0.441404176
2020-09-17,SÃO JOSÉ DO RIO PRETO,3549805,464983,0.376236789
2020-09-17,SÃO JOSÉ DOS CAMPOS,3549904,729737,0.431331102
2020-09-17,SÃO PAULO,3550308,12325232,0.418258731
2020-09-17,SÃO ROQUE,3550605,92060,0.411126999
2020-09-17,SÃO SEBASTIÃO,3550704,90328,0.535055491
2020-09-17,SÃO VICENTE,3551009,368355,0.442833442
2020-09-17,SERTÃOZINHO,3551702,127142,0.422137251
2020-09-17,SOROCABA,3552205,687357,0.354633398
2020-09-17,SUMARÉ,3552403,286211,0.363476645
2020-09-17,SUZANO,3552502,300559,0.369482349
2020-09-17,TABOÃO DA SERRA,3552809,293652,0.423177814
2020-09-17,TATUÍ,3554003,122967,0.380063071
2020-09-17,TAUBATÉ,3554102,317915,0.371920386
2020-09-17,UBATUBA,3555406,91824,0.477742567
2020-09-17,VALINHOS,3556206,131210,0.39576937
2020-09-17,VÁRZEA PAULISTA,3556503,123071,0.384795995
2020-09-17,VINHEDO,3556701,80111,0.416998656
2020-09-17,VOTORANTIM,3557006,123599,0.377873349
2020-09-17,VOTUPORANGA,3557105,95338,0.420569883
2020-09-18,AMERICANA,3501608,242018,0.337612621
2020-09-18,AMPARO,3501905,72677,0.38953411
2020-09-18,ARAÇATUBA,3502804,198129,0.340413432
2020-09-18,ARARAQUARA,3503208,238339,0.356562499
2020-09-18,ARARAS,3503307,135506,0.369203732
2020-09-18,ARUJÁ,3503901,91157,0.331317202
2020-09-18,ASSIS,3504008,105087,0.368367709
2020-09-18,ATIBAIA,3504107,144088,0.367291942
2020-09-18,AVARÉ,3504503,91232,0.415843492
2020-09-18,BARRETOS,3505500,122833,0.365202139
2020-09-18,BARUERI,3505708,276982,0.329885936
2020-09-18,BAURU,3506003,379297,0.357985027
2020-09-18,BEBEDOURO,3506102,77555,0.48890914
2020-09-18,BIRIGUI,3506508,124883,0.384103246
2020-09-18,BOTUCATU,3507506,148130,0.361280057
2020-09-18,BRAGANÇA PAULISTA,3507605,170533,0.354514869
2020-09-18,CAÇAPAVA,3508504,95018,0.414108809
2020-09-18,CAIEIRAS,3509007,102775,0.359414973
2020-09-18,CAJAMAR,3509205,77934,0.350788991
2020-09-18,CAMPINAS,3509502,1213792,0.351991471
2020-09-18,CAMPO LIMPO PAULISTA,3509601,85541,0.441366649
2020-09-18,CARAGUATATUBA,3510500,123389,0.411932044
2020-09-18,CARAPICUÍBA,3510609,403183,0.367695333
2020-09-18,CATANDUVA,3511102,122497,0.366489789
2020-09-18,COTIA,3513009,253608,0.381029315
2020-09-18,CRUZEIRO,3513405,82571,0.40895455
2020-09-18,CUBATÃO,3513504,131626,0.4051036
2020-09-18,DIADEMA,3513801,426757,0.354003359
2020-09-18,EMBU DAS ARTES,3515004,276535,0.441990538
2020-09-18,ESTADO DE SÃO PAULO,35,46289333,0.408179894
2020-09-18,FERRAZ DE VASCONCELOS,3515707,196500,0.431482417
2020-09-18,FRANCA,3516200,355901,0.346275259
2020-09-18,FRANCISCO MORATO,3516309,177633,0.42952837
2020-09-18,FRANCO DA ROCHA,3516408,156492,0.399776969
2020-09-18,GUARATINGUETÁ,3518404,122505,0.381827069
2020-09-18,GUARUJÁ,3518701,322750,0.410220405
2020-09-18,GUARULHOS,3518800,1392121,0.365793391
2020-09-18,HORTOLÂNDIA,3519071,234259,0.34695606
2020-09-18,IBIÚNA,3519709,79479,0.435283695
2020-09-18,INDAIATUBA,3520509,256223,0.393252444
2020-09-18,ITANHAÉM,3522109,103102,0.447184788
2020-09-18,ITAPECERICA DA SERRA,3522208,177662,0.425457489
2020-09-18,ITAPETININGA,3522307,165526,0.405040969
2020-09-18,ITAPEVA,3522406,94804,0.372464835
2020-09-18,ITAPEVI,3522505,240961,0.368880255
2020-09-18,ITAPIRA,3522604,75234,0.400564213
2020-09-18,ITAQUAQUECETUBA,3523107,375011,0.364728172
2020-09-18,ITATIBA,3523404,122581,0.353894027
2020-09-18,ITU,3523909,175568,0.34225234
2020-09-18,JABOTICABAL,3524303,77652,0.419282775
2020-09-18,JACAREÍ,3524402,235416,0.384297499
2020-09-18,JANDIRA,3525003,126356,0.337163818
2020-09-18,JAÚ,3525300,151881,0.385367531
2020-09-18,JUNDIAÍ,3525904,423006,0.317876898
2020-09-18,LEME,3526704,104346,0.449838147
2020-09-18,LIMEIRA,3526902,308482,0.336062811
2020-09-18,LINS,3527108,78503,0.391871163
2020-09-18,LORENA,3527207,89125,0.45419069
2020-09-18,MAIRIPORÃ,3528502,101937,0.412411379
2020-09-18,MARÍLIA,3529005,240590,0.352875512
2020-09-18,MATÃO,3529302,83626,0.375581762
2020-09-18,MAUÁ,3529401,477552,0.353708086
2020-09-18,MOGI DAS CRUZES,3530607,450785,0.389926196
2020-09-18,MOGI GUAÇU,3530706,153033,0.388194428
2020-09-18,MOGI MIRIM,3530805,93650,0.429372478
2020-09-18,OSASCO,3534401,699944,0.363117869
2020-09-18,OURINHOS,3534708,114352,0.381025526
2020-09-18,PAULÍNIA,3536505,112003,0.342597345
2020-09-18,PINDAMONHANGABA,3538006,170132,0.415083861
2020-09-18,PIRACICABA,3538709,407252,0.344898986
2020-09-18,PIRASSUNUNGA,3539301,76877,0.409572823
2020-09-18,POÁ,3539806,118349,0.356959264
2020-09-18,PRAIA GRANDE,3541000,330845,0.437831591
2020-09-18,PRESIDENTE PRUDENTE,3541406,230371,0.33711436
2020-09-18,RIBEIRÃO PIRES,3543303,124159,0.40264006
2020-09-18,RIBEIRÃO PRETO,3543402,711825,0.402573438
2020-09-18,RIO CLARO,3543907,208008,0.35770781
2020-09-18,SALTO,3545209,119736,0.366466932
2020-09-18,SANTA BÁRBARA D'OESTE,3545803,194390,0.359387881
2020-09-18,SANTANA DE PARNAÍBA,3547304,142301,0.431190709
2020-09-18,SANTO ANDRÉ,3547809,721368,0.403473104
2020-09-18,SANTOS,3548500,433656,0.365227308
2020-09-18,SÃO BERNARDO DO CAMPO,3548708,844483,0.421183153
2020-09-18,SÃO CAETANO DO SUL,3548807,161957,0.384759049
2020-09-18,SÃO CARLOS,3548906,254484,0.402365586
2020-09-18,SÃO JOÃO DA BOA VISTA,3549102,91771,0.457667127
2020-09-18,SÃO JOSÉ DO RIO PRETO,3549805,464983,0.374222078
2020-09-18,SÃO JOSÉ DOS CAMPOS,3549904,729737,0.42164178
2020-09-18,SÃO PAULO,3550308,12325232,0.412334138
2020-09-18,SÃO ROQUE,3550605,92060,0.40593718
2020-09-18,SÃO SEBASTIÃO,3550704,90328,0.527374546
2020-09-18,SÃO VICENTE,3551009,368355,0.430526763
2020-09-18,SERTÃOZINHO,3551702,127142,0.430464948
2020-09-18,SOROCABA,3552205,687357,0.348049603
2020-09-18,SUMARÉ,3552403,286211,0.365848073
2020-09-18,SUZANO,3552502,300559,0.369253392
2020-09-18,TABOÃO DA SERRA,3552809,293652,0.41939232
2020-09-18,TATUÍ,3554003,122967,0.386675508
2020-09-18,TAUBATÉ,3554102,317915,0.376823414
2020-09-18,UBATUBA,3555406,91824,0.477879751
2020-09-18,VALINHOS,3556206,131210,0.38632293
2020-09-18,VÁRZEA PAULISTA,3556503,123071,0.380392997
2020-09-18,VINHEDO,3556701,80111,0.413876417
2020-09-18,VOTORANTIM,3557006,123599,0.3733483
